id,comune,via,strada,tipologia,titolo,fonte,agenzia,url,stato,attivo,venduto_confermato,prima_rilevazione,ultimo_avvistamento,giorni_mercato,prezzo,prezzo_precedente,mq,prezzo_mq,numero_ribassi,primo_ribasso,ultimo_ribasso,giorni_al_primo_ribasso,ribasso_totale_pct,cross_match,missed_checks
d0285dc04def4380e9a9,Condove,Via Moncenisio 72,Via Moncenisio,casa indipendente,"Casa indipendente in vendita in Via Moncenisio, 72 - idealista",Idealista,,https://www.idealista.it/immobile/33250712/,TRACKED,True,False,2026-08-21T12:20:59.475523+00:00,2026-08-23T09:11:13.222511+00:00,6,,,,,0,,,,0,0,0
583d14f0d7e8f197362f,Giaglione,,,altro,Case in vendita Giaglione - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/giaglione/,TRACKED,True,False,2026-08-21T12:20:59.475534+00:00,2026-08-23T17:16:38.786898+00:00,6,,,,,0,,,,0,0,0
9d870772ada9f3aaf340,Giaglione,,,altro,Instagram,Mercato generale,,https://www.instagram.com/p/DZcPoC0jctl/,TRACKED,True,False,2026-08-21T12:20:59.475542+00:00,2026-08-22T17:17:15.502620+00:00,6,,,,,0,,,,0,0,0
aead058de8b8af15f838,Giaglione,,,altro,Case a Giaglione. Ville in vendita a Giaglione - Nestoria,Nestoria,,https://www.nestoria.it/case/vendita/giaglione,TRACKED,True,False,2026-08-23T09:11:13.222527+00:00,2026-08-23T17:16:38.786895+00:00,4,,,,,0,,,,0,0,0
c21365ea16b964f6c0a4,Giaglione,,,altro,29 Rustici in vendita a Giaglione - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/rustico-giaglione,NEW,True,False,2026-08-23T17:16:38.786903+00:00,2026-08-23T17:16:38.786904+00:00,3,,,,,0,,,,0,0,0
3d481b8732ec62135ccb,Giaveno,,,altro,Immobiliare Giavenese,Mercato generale,,https://www.immobiliaregiavenese.it/,TRACKED,True,False,2026-08-22T17:17:15.502632+00:00,2026-08-23T09:11:13.222540+00:00,4,,,,,0,,,,0,0,0
a1de59aa4dc36eee7c23,Giaveno,,,altro,586 immobili in vendita a Giaveno - Trovit,Trovit,,https://case.trovit.it/giaveno,TRACKED,True,False,2026-08-22T17:17:15.502625+00:00,2026-08-23T09:11:13.222536+00:00,4,20000.0,,,,0,,,,0,0,0
2a8284bab567393d4b8d,Giaveno,Borgata Selvaggio Sotto 31,Borgata Selvaggio Sotto,altro,Immobili in vendita a Giaveno | Gabetti,Mercato generale,,https://www.gabetti.it/vendita/giaveno,TRACKED,True,False,2026-08-21T12:20:59.475547+00:00,2026-08-22T17:17:15.502636+00:00,6,,,,,0,,,,0,0,0
8deb529003110157d70e,Gravere,,,altro,Case in vendita Gravere - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/gravere/,TRACKED,True,False,2026-08-21T12:20:59.475569+00:00,2026-08-23T17:16:38.786921+00:00,6,,,,,0,,,,0,0,0
a0b8aba80a5c39d09e6e,Gravere,,,altro,49 immobili in vendita a Gravere - Trovit,Trovit,,https://case.trovit.it/gravere,TRACKED,True,False,2026-08-21T12:20:59.475564+00:00,2026-08-23T17:16:38.786912+00:00,6,,,,,0,,,,0,0,0
e8644e45333078f370fa,Gravere,,,altro,Case e appartamenti a Gravere. Immobili in vendita a Gravere - Nestoria,Nestoria,,https://www.nestoria.it/immobiliare/vendita/gravere,TRACKED,True,False,2026-08-21T12:20:59.475554+00:00,2026-08-23T17:16:38.786908+00:00,6,,,,,0,,,,0,0,0
ff1296c4ecfce1a16b2e,Gravere,Via Nazionale 45,Via Nazionale,altro,Case in vendita da Privati a Gravere - CasaDaPrivato.it,Mercato generale,,https://www.casadaprivato.it/annunci-vendita/immobili/torino-gravere,TRACKED,True,False,2026-08-21T12:20:59.475559+00:00,2026-08-23T17:16:38.786925+00:00,6,,,,,0,,,,0,0,0
22c9c81c30cacb3c02ee,Gravere,Via Terzo Reggimento Alpini 9,Via Terzo Reggimento Alpini,appartamento,"Bilocale in vendita in Via Terzo Reggimento Alpini, 9, Gravere ...",Idealista,,https://www.idealista.it/immobile/30296520/,NEW,True,False,2026-08-23T17:16:38.786916+00:00,2026-08-23T17:16:38.786918+00:00,3,,,,,0,,,,0,0,0
0b6a36d807b20e72186e,Gravere,via San Lorenzo 1,via San Lorenzo,casa indipendente,Vendita Terratetto unifamiliare in via San Lorenzo 1 Gravere. Ottimo ...,Immobiliare.it,,https://www.immobiliare.it/annunci/126652927/,NEW,True,False,2026-08-23T09:11:13.222545+00:00,2026-08-23T09:11:13.222547+00:00,4,,,,,0,,,,0,0,0
36eacc8c750655d7e243,Grugliasco,,,altro,18 Appartamenti in vendita gramsci a Grugliasco - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/appartamento-gramsci-grugliasco,TRACKED,True,False,2026-08-21T12:20:59.475575+00:00,2026-08-23T17:16:38.786933+00:00,6,,,,,0,,,,0,0,0
57cbed1f606dba9ecb04,Grugliasco,,,altro,5 Case in vendita gramsci a Grugliasco - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/casa-gramsci-grugliasco,TRACKED,True,False,2026-08-21T12:20:59.475585+00:00,2026-08-23T17:16:38.786937+00:00,6,,,,,0,,,,0,0,0
6e6a47b7eec5e05ab25f,Grugliasco,Viale Gramsci 58,Viale Gramsci,altro,Compagnia Immobiliare Grugliasco Grugliasco (TO) - Viale Gramsci 58 ...,Mercato generale,,https://www.bancadellecase.it/torino/in-vendita/con-planimetrie_compagnia-immobiliare-grugliasco,TRACKED,True,False,2026-08-21T12:20:59.475580+00:00,2026-08-23T17:16:38.786929+00:00,6,,,,,0,,,,0,3,0
9521e4b8eb97f77f0598,Mattie,,,altro,Case in vendita Mattie - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/mattie/,TRACKED,True,False,2026-08-21T12:20:59.475590+00:00,2026-08-23T17:16:38.786941+00:00,6,,,,,0,,,,0,0,0
eeb84bfd2a0785eda224,Mattie,,,altro,Case e appartamenti a Via Mattie. Immobili in vendita a Via ... - Nestoria,Nestoria,,https://www.nestoria.it/immobiliare/vendita/via-mattie,TRACKED,True,False,2026-08-21T12:20:59.475603+00:00,2026-08-23T17:16:38.786944+00:00,6,,,,,0,,,,0,0,0
b2177e0b60eb038d86c0,Mattie,via Mattie 21,via Mattie,appartamento,"Vendita Appartamento Torino. Bilocale in via Mattie 21. Nuovo, piano ...",Immobiliare.it,,https://www.immobiliare.it/annunci/130850322/,NEW,True,False,2026-08-23T09:11:13.222571+00:00,2026-08-23T09:11:13.222572+00:00,4,,,,,0,,,,0,0,0
5b91c89651162afbc2c9,Mattie,via giordani 3,via giordani,casa indipendente,"Casa Indipendente in vendita a Mattie via giordani, 3",TrovaCasa privati,,https://www.trovacasa.it/annunci/to-tc-64869-72779648,TRACKED,True,False,2026-08-21T12:20:59.475598+00:00,2026-08-22T17:17:15.502660+00:00,6,,,,,0,,,,0,0,0
09d92d9e2db450bdab7e,Meana di Susa,,,altro,Case in vendita Meana di Susa - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/meana-di-susa/,TRACKED,True,False,2026-08-21T12:20:59.475614+00:00,2026-08-23T17:16:38.786951+00:00,6,,,,,0,,,,0,0,0
84b54a494922c3f71596,Meana di Susa,,,altro,39 immobili in vendita a Meana di Susa - Trovit,Trovit,,https://case.trovit.it/meana-susa,NEW,True,False,2026-08-23T09:11:13.222584+00:00,2026-08-23T09:11:13.222586+00:00,4,,,,,0,,,,0,0,0
ce6434310fd5b3372f57,Meana di Susa,,,altro,Casa bifamiliare in Vendita in zona Centro a Meana di Susa,Casa.it,,https://www.casa.it/immobili/54591476/,TRACKED,True,False,2026-08-21T12:20:59.475619+00:00,2026-08-23T17:16:38.786955+00:00,6,,,,,0,,,,0,0,0
91ee7a90f224a80e0226,Meana di Susa,,,casa indipendente,Casa indipendente in vendita a Meana di Susa - idealista,Idealista,,https://www.idealista.it/immobile/35025247/,TRACKED,True,False,2026-08-21T12:20:59.475608+00:00,2026-08-23T17:16:38.786948+00:00,6,,,,,0,,,,0,0,0
25e4b98bb02380b29043,Mompantero,,,altro,Case in vendita Mompantero - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/mompantero/,TRACKED,True,False,2026-08-21T12:20:59.475624+00:00,2026-08-23T17:16:38.786959+00:00,6,,,,,0,,,,0,0,0
ff923b9efd7062585065,Mompantero,,,altro,Vendita terreni e rustici a Torino da privati - Bakeca,Bakeca privati,,https://torino.bakeca.it/annunci/terreni-rustici/contrattotipo/vendita/inserzionistacase/privato/,NEW,True,False,2026-08-23T09:11:13.222601+00:00,2026-08-23T09:11:13.222603+00:00,4,24000.0,,,,0,,,,0,0,0
354ff33e0a8bd1eef0f1,Mompantero,,,rustico/casale,Rustico in Vendita a Mompantero | Euro 15.000 | Mq 130,Tempocasa,,https://tempocasa.it/it/vendita/torino/mompantero/rustico/15026729,NEW,True,False,2026-08-21T12:20:59.475638+00:00,2026-08-21T12:20:59.475639+00:00,6,15000.0,,130.0,115.38,0,,,,0,0,0
dcca0694688746bd4182,Mompantero,,,villa,Villa singola in vendita a Mompantero - Urbiano Cod. SUSA143,Mercato generale,,https://www.fcimmobiliare.it/i-672129-vendita-villa-singola-mompantero-urbiano/,TRACKED,True,False,2026-08-22T17:17:15.502684+00:00,2026-08-23T17:16:38.786963+00:00,4,,,,,0,,,,0,0,0
1daa8e373daef9d76013,Mompantero,Frazione San Giuseppe 21,Frazione San Giuseppe,villa,Villa in Vendita in Frazione San Giuseppe 21 a Mompantero - Casa.it,Casa.it,,https://www.casa.it/immobili/54595196/,TRACKED,True,False,2026-08-21T12:20:59.475632+00:00,2026-08-23T17:16:38.786966+00:00,6,,,,,0,,,,0,0,0
7eb54791cab62e1041ef,Oulx,,,altro,Annunci di case in vendita a Oulx centro città - Bakeca,Bakeca privati,,https://torino.bakeca.it/annunci/vendita-case/luogo/oulx/,TRACKED,True,False,2026-08-21T12:20:59.475655+00:00,2026-08-23T17:16:38.786978+00:00,6,,,,,0,,,,0,0,0
c0878aeada2ed6008db8,Oulx,,,altro,236 immobili in vendita a Oulx - Trovit,Trovit,,https://case.trovit.it/oulx,TRACKED,True,False,2026-08-21T12:20:59.475648+00:00,2026-08-23T17:16:38.786970+00:00,6,37000.0,29000.0,,,1,2026-08-23T09:11:13.222612+00:00,2026-08-23T09:11:13.222612+00:00,1,0,0,0
0b923c7493e1ebef4dfc,Oulx,vicolo Bouchard 6,vicolo Bouchard,altro,Immobili in vendita a Oulx | Gabetti,Mercato generale,,https://www.gabetti.it/vendita/oulx,TRACKED,True,False,2026-08-21T12:20:59.475663+00:00,2026-08-23T17:16:38.786982+00:00,6,,,,,0,,,,0,0,0
06b3700b9109ecb2a716,Pianezza,,,altro,Case in vendita Pianezza - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/pianezza/,NEW,True,False,2026-08-23T17:16:38.786987+00:00,2026-08-23T17:16:38.786988+00:00,3,,,,,0,,,,0,0,0
23c627a164536b503246,Pianezza,,,altro,Pianezza - Vendita case Piemonte - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/?q=pianezza,NEW,True,False,2026-08-21T12:20:59.475681+00:00,2026-08-21T12:20:59.475683+00:00,6,,,,,0,,,,0,0,0
34a652fd73504a581aed,Pianezza,,,altro,Case indipendenti e ville a schiera in vendita Pianezza - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/pianezza/,NEW,True,False,2026-08-21T12:20:59.475686+00:00,2026-08-21T12:20:59.475688+00:00,6,,,,,0,,,,0,0,0
414ee39eabd60e4b168f,Pianezza,,,appartamento,"Vendita Appartamento Pianezza. Quadrilocale, Buono stato, su più ...",Immobiliare.it,,https://www.immobiliare.it/annunci/130081882/,NEW,True,False,2026-08-21T12:20:59.475691+00:00,2026-08-21T12:20:59.475693+00:00,6,,,,,0,,,,0,0,0
57f813ddc1dda89513e0,Pianezza,,,appartamento,"Vendita Appartamento Pianezza. Trilocale, Ottimo stato, primo piano ...",Immobiliare.it,,https://www.immobiliare.it/annunci/131046038/,NEW,True,False,2026-08-21T12:20:59.475699+00:00,2026-08-21T12:20:59.475701+00:00,6,,,,,0,,,,0,0,0
5976219562e7b74da788,Pianezza,,,appartamento,Vendita Appartamento Pianezza. Quadrilocale in via Magellano. Buono ...,Immobiliare.it,,https://www.immobiliare.it/annunci/129926542/,NEW,True,False,2026-08-21T12:20:59.475764+00:00,2026-08-21T12:20:59.475766+00:00,6,,,,,0,,,,0,0,0
98b7939467772649808e,Pianezza,,,appartamento,"Vendita Appartamento in via La Cassa. Pianezza. Ottimo stato, su più ...",Immobiliare.it,,https://www.immobiliare.it/annunci/131155332/,NEW,True,False,2026-08-21T12:20:59.475710+00:00,2026-08-21T12:20:59.475711+00:00,6,,,,,0,,,,0,0,0
b0eed8d7d334f60a5f49,Pianezza,,,appartamento,"Vendita Appartamento Pianezza. Quadrilocale, Ottimo stato, terzo piano ...",Immobiliare.it,,https://www.immobiliare.it/annunci/130874738/,NEW,True,False,2026-08-21T12:20:59.475715+00:00,2026-08-21T12:20:59.475716+00:00,6,,,,,0,,,,0,0,0
2145b6fb8ffc9afe462b,Pianezza,,,casa indipendente,"Vendita Terratetto unifamiliare Pianezza. Da ristrutturare, posto auto ...",Immobiliare.it,,https://www.immobiliare.it/annunci/130283278/,NEW,True,False,2026-08-21T12:20:59.475722+00:00,2026-08-21T12:20:59.475723+00:00,6,,,,,0,,,,0,0,0
4fc938e5cf4a24585042,Pianezza,,,casa indipendente,"Vendita Terratetto unifamiliare Pianezza. Ottimo stato, posto auto, con ...",Immobiliare.it,,https://www.immobiliare.it/annunci/115949989/,NEW,True,False,2026-08-21T12:20:59.475732+00:00,2026-08-21T12:20:59.475734+00:00,6,,,,,0,,,,0,0,0
8907623c4941afd120ec,Pianezza,,,villa,Villa unifamiliare in Vendita a Pianezza | Euro 339.000 | Mq 151,Tempocasa,,https://tempocasa.it/it/vendita/torino/pianezza/villa-unifamiliare/17114622,TRACKED,True,False,2026-08-21T12:20:59.475668+00:00,2026-08-23T09:11:13.222628+00:00,6,339000.0,,151.0,2245.03,0,,,,0,0,0
bedd327bc629ada95aea,Pianezza,,,villa,"Vendita Villa a schiera in via Aldo Moro Pianezza. Nuova, posto auto ...",Immobiliare.it,,https://www.immobiliare.it/annunci/127744706/,NEW,True,False,2026-08-21T12:20:59.475737+00:00,2026-08-21T12:20:59.475739+00:00,6,,,,,0,,,,0,0,0
798bc20d7bafed18cabb,Pianezza,Via Calvino 0,Via Calvino,altro,Immobili in vendita a Pianezza | Gabetti,Mercato generale,,https://www.gabetti.it/vendita/pianezza,TRACKED,True,False,2026-08-21T12:20:59.475676+00:00,2026-08-23T17:16:38.786991+00:00,6,,,,,0,,,,0,0,0
b73ec2e01683d45992a6,Pianezza,via Mario Lisa 11,via Mario Lisa,appartamento,Vendita Appartamento Pianezza. Trilocale in via Mario Lisa 11. Ottimo ...,Immobiliare.it,,https://www.immobiliare.it/annunci/125936073/,NEW,True,False,2026-08-21T12:20:59.475705+00:00,2026-08-21T12:20:59.475706+00:00,6,,,,,0,,,,0,0,0
c8ef37c5843384149890,Pianezza,via Torino 18,via Torino,appartamento,Vendita Appartamento Pianezza. Trilocale in via Torino 18. Ottimo stato ...,Immobiliare.it,,https://www.immobiliare.it/annunci/129231432/,NEW,True,False,2026-08-21T12:20:59.475727+00:00,2026-08-21T12:20:59.475728+00:00,6,,,,,0,,,,0,0,0
180fd3b192de1a3ccffe,Reano,,,altro,61 Rustici in vendita a Reano - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/rustico-reano,TRACKED,True,False,2026-08-21T12:20:59.475780+00:00,2026-08-23T17:16:38.787003+00:00,6,,,,,0,,,,0,0,0
812d44942fb61458cf21,Reano,,,altro,Case e appartamenti a Reano. Immobili in vendita a Reano - Nestoria,Nestoria,,https://www.nestoria.it/immobiliare/vendita/reano,TRACKED,True,False,2026-08-21T12:20:59.475770+00:00,2026-08-23T17:16:38.786995+00:00,6,,,,,0,,,,0,0,0
f073bf97e2a0894b0f8a,Reano,,,altro,Case in vendita Reano - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/reano/,TRACKED,True,False,2026-08-21T12:20:59.475775+00:00,2026-08-23T17:16:38.786999+00:00,6,,,,,0,,,,0,0,0
060aaceda5469d778f19,Reano,via Principe della Cisterna 63,via Principe della Cisterna,altro,"Casa colonica via Principe della Cisterna 63, Reano",Immobiliare.it,,https://www.immobiliare.it/annunci/122985494/,TRACKED,True,False,2026-08-22T17:17:15.502718+00:00,2026-08-23T09:11:13.222637+00:00,4,,,,,0,,,,0,0,0
033e4c5815c3ce197d27,Rivoli,,,altro,Immobili in vendita a Rivoli | Gabetti,Mercato generale,,https://www.gabetti.it/vendita/rivoli,NEW,True,False,2026-08-21T12:20:59.475793+00:00,2026-08-21T12:20:59.475795+00:00,6,,,,,0,,,,0,0,0
16b17770da0928a0825c,Rivoli,,,altro,Case in Vendita da Privati Rivoli - ClickCase.it,Mercato generale,,https://www.clickcase.it/annunci/vendita-case-privati-rivoli.html,TRACKED,True,False,2026-08-23T09:11:13.222671+00:00,2026-08-23T17:16:38.787022+00:00,4,,,,,0,,,,0,0,0
19e4d46c5e7c11ee620c,Rivoli,,,altro,Case e appartamenti a Rivoli Torino. Immobili in vendita a Rivoli ...,Nestoria,,https://www.nestoria.it/immobiliare/vendita/rivoli,TRACKED,True,False,2026-08-21T12:20:59.475801+00:00,2026-08-23T17:16:38.787012+00:00,6,,,,,0,,,,0,0,0
889e6d621b6e64a5d38c,Rivoli,,,altro,Rivoli - Vendita case - Subito.it,Subito privati,,https://www.subito.it/annunci-italia/vendita/immobili/?q=rivoli,NEW,True,False,2026-08-22T17:17:15.502745+00:00,2026-08-22T17:17:15.502747+00:00,4,,,,,0,,,,0,0,0
c3fe52a9f68dbc39e13a,Rivoli,,,altro,Annunci di case in vendita a Rivoli centro città - Bakeca,Bakeca privati,,https://torino.bakeca.it/annunci/vendita-case/luogo/Rivoli/,TRACKED,True,False,2026-08-22T17:17:15.502735+00:00,2026-08-23T17:16:38.787008+00:00,4,,,,,0,,,,0,0,0
fa1766875ffd2a6d95a1,Rivoli,,,altro,Ghigo agenzia immobiliare a Rivoli - Trova o vendi casa,Mercato generale,,https://www.ghigoimmobiliare.it/,NEW,True,False,2026-08-23T17:16:38.787017+00:00,2026-08-23T17:16:38.787019+00:00,3,,,,,0,,,,0,0,0
75bea38c2e641daa5e3e,Rivoli,,,villa,57 immobili villa collina in vendita a Rivoli - Trovit,Trovit,,https://case.trovit.it/villa-collina-rivoli,TRACKED,True,False,2026-08-21T12:20:59.475785+00:00,2026-08-23T17:16:38.787026+00:00,6,99000.0,,,,0,,,,0,0,0
83d2f90615a15e19f07d,Rivoli,Via Pullino 14,Via Pullino,appartamento,"Quadrilocale in vendita in Via Pullino, 14, Centro Storico, Rivoli ...",Idealista,,https://www.idealista.it/immobile/35768952/,NEW,True,False,2026-08-23T09:11:13.222650+00:00,2026-08-23T09:11:13.222652+00:00,4,,,,,0,,,,0,0,0
2ff1931d152ab7c05285,Rivoli,via Rossini 8,via Rossini,appartamento,Prestigioso appartamento con giardino - RIVOLI CENTRO,Mercato generale,,https://www.vemaimmobiliare.com/it/immobile/3139-prestigioso-appartamento-con-giardino---rivoli-centro.htm,NEW,True,False,2026-08-23T09:11:13.222664+00:00,2026-08-23T09:11:13.222666+00:00,4,,,,,0,,,,0,0,0
041892b6563d1bcfafa2,Rosta,,,altro,"Case in vendita a Rosta, Torino Ovest",Mercato generale,,https://caseinvenditainaffitto.it/case-in-vendita/rosta-torino-ovest,NEW,True,False,2026-08-22T17:17:15.502755+00:00,2026-08-22T17:17:15.502757+00:00,4,,,,,0,,,,0,0,0
3f6bd9d29253fb02279a,Rosta,,,altro,Case in vendita Rosta - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/rosta/,TRACKED,True,False,2026-08-22T17:17:15.502765+00:00,2026-08-23T17:16:38.787039+00:00,4,,,,,0,,,,0,0,0
bd05e95bca9a1c8fdb5d,Rosta,,,altro,Annunci di case in vendita a Rosta centro città - Bakeca,Bakeca privati,,https://torino.bakeca.it/annunci/vendita-case/luogo/rosta/,TRACKED,True,False,2026-08-21T12:20:59.475811+00:00,2026-08-23T17:16:38.787034+00:00,6,150000.0,,,,0,,,,0,0,0
3c1c1b71281980cd14b9,Rosta,,,villa,Villa unifamiliare in Vendita a Rosta | Euro 330.000 | Mq 190,Tempocasa,,https://tempocasa.it/it/vendita/torino/rosta/villa-unifamiliare/1780932,TRACKED,True,False,2026-08-17T16:30:23.634210+00:00,2026-08-19T16:57:29.635018+00:00,10,330000.0,,190.0,1736.84,0,,,,0,0,0
10687f9dcb0e59a3c489,Rosta,Via Piave 53,Via Piave,altro,Casa bifamiliare in Vendita in Via Piave 53 a Rosta,Casa.it,,https://www.casa.it/immobili/54099496/,TRACKED,True,False,2026-08-17T16:57:23.953038+00:00,2026-08-19T16:57:29.635024+00:00,9,,,,,0,,,,0,0,0
bf60f35b150fb65b89e1,Rosta,Via Piave 53,Via Piave,villa,"Villetta bifamiliare in vendita in Via Piave, 53, Rosta - idealista",Idealista,,https://www.idealista.it/immobile/35863658/,TRACKED,True,False,2026-08-17T16:30:23.634202+00:00,2026-08-23T17:16:38.787031+00:00,10,,,,,0,,,,0,0,0
6fdcf9be95ed00e1f4ff,Rubiana,,,altro,131 immobili in vendita a Rubiana - Trovit,Trovit,,https://case.trovit.it/rubiana,TRACKED,True,False,2026-08-21T12:20:59.475820+00:00,2026-08-22T17:17:15.502769+00:00,6,20000.0,,,,0,,,,0,0,0
b74a134d730b31fa0bc7,Rubiana,,,altro,Case in vendita Rubiana Caprino veronese (Verona) da agenzie immobiliari,Mercato generale,,https://www.caseinvendita360.com/case-vendita-agenzie-rubiana-caprino-veronese-vr,NEW,True,False,2026-08-21T12:20:59.475833+00:00,2026-08-21T12:20:59.475834+00:00,6,,,,,0,,,,0,0,0
bc143baaf07add9ead26,Rubiana,,,altro,Case in vendita Rubiana - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/rubiana/,TRACKED,True,False,2026-08-21T12:20:59.475827+00:00,2026-08-23T17:16:38.787043+00:00,6,,,,,0,,,,0,0,0
ffaae4d8e4906bedb534,Rubiana,,,appartamento,"Appartamento in vendita a Rubiana, 4 locali, 95 mq | PCase.it",Mercato generale,,https://www.pcase.it/immobili/quadrilocale-vendita-rubiana-sc9698461/,NEW,True,False,2026-08-22T17:17:15.502778+00:00,2026-08-22T17:17:15.502779+00:00,4,,,95.0,,0,,,,0,0,0
aef277a13cd59c10844d,Rubiana,via Europa 6,via Europa,appartamento,"Vendita Appartamento in via Europa 6. Rubiana. Ottimo stato, primo ...",Immobiliare.it,,https://www.immobiliare.it/annunci/127226565/,NEW,True,False,2026-08-23T17:16:38.787047+00:00,2026-08-23T17:16:38.787049+00:00,3,,,,,0,,,,0,0,0
10f448c52b0b0d4842df,San Didero,Strada Gaudietti 5,Strada Gaudietti,altro,Casa bifamiliare in Vendita in Strada Gaudietti 5 a San Didero,Casa.it,,https://www.casa.it/immobili/54513600/,TRACKED,True,False,2026-08-21T12:20:59.475838+00:00,2026-08-22T17:17:15.502782+00:00,6,,,,,0,,,,0,0,0
78a40ead67d790da4b21,San Giorio,,,altro,Case in vendita San Giorio di Susa - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/san-giorio-di-susa/,TRACKED,True,False,2026-08-21T12:20:59.475844+00:00,2026-08-23T17:16:38.787056+00:00,6,,,,,0,,,,0,0,0
efee920c4187a9b0c4c0,San Giorio,,,altro,"1 immobili in vendita a Malpasso, San Giorio di Susa - Trovit",Trovit,,https://case.trovit.it/malpasso,TRACKED,True,False,2026-08-22T17:17:15.502798+00:00,2026-08-23T17:16:38.787060+00:00,4,,,,,0,,,,0,0,0
917eabe8753380f22db1,San Giorio,,,villa,Villetta bifamiliare in vendita a San Giorio di Susa,Idealista,,https://www.idealista.it/immobile/36448252/,TRACKED,True,False,2026-08-22T17:17:15.502787+00:00,2026-08-23T17:16:38.787052+00:00,4,34500.0,,,,0,,,,0,0,0
50c18056a4760e9cba2b,Sangano,,,altro,Case in vendita Sangano - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/sangano/,TRACKED,True,False,2026-08-21T12:20:59.475857+00:00,2026-08-23T17:16:38.787068+00:00,6,,,,,0,,,,0,0,0
744d2e5b3957380bdd05,Sangano,,,altro,Pragma Case,Mercato generale,,https://pragmacase.it/,NEW,True,False,2026-08-21T12:20:59.475864+00:00,2026-08-21T12:20:59.475866+00:00,6,,,,,0,,,,0,0,0
f6ed4722bcf102d0b386,Sangano,,,villa,60 immobili villa in vendita a Sangano - Trovit,Trovit,,https://case.trovit.it/villa-sangano,TRACKED,True,False,2026-08-21T12:20:59.475849+00:00,2026-08-23T17:16:38.787064+00:00,6,139000.0,,,,0,,,,0,0,0
2e12fd31e6f76c8469cd,Sant'Antonino di Susa,,,altro,"Case in vendita a Sant'Antonino di Susa, Valli Susa, Sangone",Mercato generale,,https://caseinvenditainaffitto.it/case-in-vendita/sant-antonino-di-susa-valli-susa-sangone,TRACKED,True,False,2026-08-21T12:20:59.475872+00:00,2026-08-23T17:16:38.787080+00:00,6,,,,,0,,,,0,0,0
3444bb3f22989d4a87cb,Sant'Antonino di Susa,,,altro,41 immobili in vendita a Sant'Antonino di Susa - Trovit,Trovit,,https://case.trovit.it/sant-antonino-susa,TRACKED,True,False,2026-08-21T12:20:59.475878+00:00,2026-08-23T17:16:38.787075+00:00,6,29000.0,,,,0,,,,0,0,0
3e4ee9b8411e76f28ea2,Sant'Antonino di Susa,,,altro,Case in vendita Sant'Antonino di Susa - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/sant-antonino-di-susa/,TRACKED,True,False,2026-08-22T17:17:15.502823+00:00,2026-08-23T17:16:38.787091+00:00,4,,,,,0,,,,0,0,0
93c25228125292ec5155,Sant'Antonino di Susa,,,altro,Sant'antonino Di Susa - 48 case in vendita in Sant'Antonino Di Susa de ...,Mercato generale,,https://www.nuroa.it/vendita-immobili/sant-antonino-di-susa,TRACKED,True,False,2026-08-21T12:20:59.475889+00:00,2026-08-23T17:16:38.787083+00:00,6,,,,,0,,,,0,0,0
98978f31ecbc15ed007b,Sant'Antonino di Susa,,,villa,Villetta bifamiliare in vendita in Strada Pianpalmero s.n.c,Idealista,,https://www.idealista.it/immobile/36286405/,TRACKED,True,False,2026-08-23T09:11:13.222702+00:00,2026-08-23T17:16:38.787072+00:00,4,,,,,0,,,,0,0,0
07dbbaf94a4528802364,Sant'Antonino di Susa,via Medagli 55,via Medagli,villa,Vendita Villa unifamiliare in via Medagli 55 Sant'Antonino di Susa ...,Immobiliare.it,,https://www.immobiliare.it/annunci/131644636/,TRACKED,True,False,2026-08-17T16:30:23.634216+00:00,2026-08-23T17:16:38.787087+00:00,10,,,,,0,,,,0,0,0
109f6f12102b36ee5655,Susa,,,altro,Case in vendita da Privati a Susa - CasaDaPrivato.it,Mercato generale,,https://www.casadaprivato.it/annunci-vendita/immobili/torino-susa,NEW,True,False,2026-08-22T17:17:15.502840+00:00,2026-08-22T17:17:15.502842+00:00,4,,,,,0,,,,0,0,0
